"filename", "language", "YAML", "Markdown", "Shell Script", "Go", "Go Checksum File", "Go Module File", "comment", "blank", "total"
"/Users/myskat_90/flant/aleksandr-podmoskovniy/ai-models/images/controller/internal/application/publishobserve/reconcile_gate_test.go", "Go", 0, 0, 0, 144, 0, 0, 15, 8, 167
"/Users/myskat_90/flant/aleksandr-podmoskovniy/ai-models/images/controller/internal/application/publishobserve/runtime_result.go", "Go", 0, 0, 0, 29, 0, 0, 15, 5, 49
"/Users/myskat_90/flant/aleksandr-podmoskovniy/ai-models/images/controller/internal/application/publishobserve/status_mutation.go", "Go", 0, 0, 0, 91, 0, 0, 15, 11, 117
"/Users/myskat_90/flant/aleksandr-podmoskovniy/ai-models/images/controller/internal/application/publishobserve/status_mutation_test.go", "Go", 0, 0, 0, 27, 0, 0, 15, 6, 48
"/Users/myskat_90/flant/aleksandr-podmoskovniy/ai-models/images/controller/internal/application/publishplan/issue_upload_session.go", "Go", 0, 0, 0, 66, 0, 0, 15, 10, 91
"/Users/myskat_90/flant/aleksandr-podmoskovniy/ai-models/images/controller/internal/application/publishplan/issue_upload_session_test.go", "Go", 0, 0, 0, 150, 0, 0, 15, 7, 172
"/Users/myskat_90/flant/aleksandr-podmoskovniy/ai-models/images/controller/internal/application/publishplan/plan_source_worker.go", "Go", 0, 0, 0, 116, 0, 0, 15, 14, 145
"/Users/myskat_90/flant/aleksandr-podmoskovniy/ai-models/images/controller/internal/application/publishplan/plan_source_worker_test.go", "Go", 0, 0, 0, 137, 0, 0, 15, 8, 160
"/Users/myskat_90/flant/aleksandr-podmoskovniy/ai-models/images/controller/internal/application/publishplan/start_publication.go", "Go", 0, 0, 0, 39, 0, 0, 15, 9, 63
"/Users/myskat_90/flant/aleksandr-podmoskovniy/ai-models/images/controller/internal/application/publishplan/start_publication_test.go", "Go", 0, 0, 0, 78, 0, 0, 15, 7, 100
"/Users/myskat_90/flant/aleksandr-podmoskovniy/ai-models/images/controller/internal/application/sourceadmission/preflight.go", "Go", 0, 0, 0, 26, 0, 0, 15, 7, 48
